sample_index,sensor,vec_x,vec_y,vec_z,acc
391,5,0.1109615287199274,0.041505500665464136,-0.992957605969114,0.14149811806486184
392,1,-0.2387647661169619,0.15185398206352466,-0.9591307278844322,0.4633193188330703
392,2,-0.08340700751085416,-0.0018928299669813962,-0.9965138876517204,0.4244826262174268
392,3,0.9775127632618908,-0.046821527284684486,-0.20561232418050146,3.87430557033085
392,4,-0.6051616554462328,0.11315660085600646,-0.7880196875556842,8.008297915788313
392,5,0.11002963144467072,0.03954967287759185,-0.9931411414828882,0.5216877950971245
393,1,-0.2378726113911241,0.1526214437100134,-0.9592305930105512,0.39214855156113115
393,2,-0.08461945521950674,-0.00392596940088279,-0.9964056406040456,0.696022010869423
393,3,0.9619626733128671,-0.041962052696658564,-0.26993879440796376,3.592425745857739
393,4,-0.6446201220503502,0.11285176358175872,-0.7561278883457598,6.792395954858704
393,5,0.10665708074595942,0.037787446566570716,-0.993577632139072,0.9371971252069717
394,1,-0.23724038699856626,0.1520115900006781,-0.9594840100915301,0.3776975784632454
394,2,-0.0849153516670429,-0.005278852306462015,-0.9963742273510898,0.696022010869423
394,3,0.9342770799868476,-0.03852613383999237,-0.3544605280475089,4.312586394437426
394,4,-0.6776677325522918,0.11784625991303654,-0.7258641380487343,6.792395954858704
394,5,0.10496663681428167,0.03795052665635154,-0.9937513784329016,1.2027355645890472
395,1,-0.2363989898558847,0.15135800238413286,-0.9597949363617894,0.43271094531947807
395,2,-0.08521735495628745,-0.006630392686809436,-0.996340359881884,0.6247680680057119
395,3,0.9055998057522684,-0.03698280098474563,-0.42251791569498,4.846946288448942
395,4,-0.709223996543567,0.1232271933216316,-0.6941299277086089,4.733669741086559
395,5,0.1020386172931701,0.03992147457618224,-0.9939790760803364,0.9001827055615903
396,1,-0.235069938033727,0.1513007854117402,-0.960130270593104,0.35436283635593385
396,2,-0.0793841730090792,-0.007631751924311969,-0.9968148753858004,0.7755833520272984
396,3,0.8643218633116769,-0.03403771110888794,-0.5017859745780578,4.113781515809839
396,4,-0.7351192402461614,0.14700626187885915,-0.6618073037824416,4.733669741086559
396,5,0.09932232883997028,0.040217117654948176,-0.9942422757893118,0.22231255942250536
397,1,-0.2327326731377204,0.15022379391993976,-0.9608685178046208,0.1879351997657469
397,2,-0.0618165252160682,-0.007644539899802766,-0.9980582483753708,0.8545727641045524
397,3,0.7709518812978259,-0.025224949846361124,-0.636393667384451,4.965628188883971
397,4,-0.7589555558137888,0.17238156359292134,-0.6279100528790079,1.8301818441453697
397,5,0.09795596756479104,0.0385035145868818,-0.99444561916021,0.5184747037747545
398,1,-0.2278435733561534,0.14753906204107076,-0.9624549440027662,0.5308896205794753
398,2,-0.05626881147011858,-0.006874764069961112,-0.998391983701938,0.6555025939296586
398,3,0.7258903704871128,-0.016234375849411002,-0.6876187671484076,5.1273842454560725
398,4,-0.756608879834248,0.2000549150709918,-0.6225118440711509,1.912816263584372
398,5,0.09492351553843864,0.03266950164576712,-0.99494834258028,0.8616049085074688
399,1,-0.2269247544707833,0.14554283421493425,-0.9629758462660776,0.40168808497180053
399,2,-0.052289129165331495,-0.0053622941885282825,-0.9986176510098552,0.6555025939296586
399,3,0.6694569407171723,0.0011823721114292002,-0.742849958868124,3.812006331328871
399,4,-0.7428224368238897,0.22500591094862168,-0.6305451534151079,1.912816263584372
399,5,0.0946113617570041,0.02863431488389341,-0.995102384067934,0.9868160461530074
400,1,-0.2263358373528361,0.14393485917824686,-0.9633560495613,0.3410510358503498
400,2,-0.0483004365992781,-0.0038714479134620947,-0.9988253137888896,0.6555025939296586
400,3,0.6238533344037789,0.019240154146536282,-0.7813045575311803,3.9102630822926
400,4,-0.728334897757749,0.2496039513490907,-0.6381427093175162,4.196680909563126
400,5,0.0956729463945433,0.023237989738379542,-0.995141548232975,0.326572538034796
401,1,-0.2261721245115753,0.14255896340865445,-0.9635990148971724,0.18643309429336571
401,2,-0.043537277890994514,-0.0006117544222982925,-0.9990515653027799,0.9361655699113564
401,3,0.519413247604251,0.06191043479348623,-0.8522775049125401,4.054923787088208
401,4,-0.6880382684007008,0.2793718186154189,-0.6697423017426999,5.6648095215679
401,5,0.09465825306277152,0.019869310583631592,-0.995311575508942,1.5867394873310812
402,1,-0.2264342868180285,0.13995935929714365,-0.9639185111711568,0.5122468472818645
402,2,-0.0427638280884594,0.0011753850102061633,-0.9990844164050642,1.0844277992858626
402,3,0.4645365419942374,0.08003110427848377,-0.8819302430722663,2.383058396841877
402,4,-0.6680265786932729,0.2853047449882873,-0.6872710774840879,5.862027633474505
402,5,0.0933928179355502,0.022119651505165504,-0.9953835408867828,1.535423763634248
403,1,-0.22635486908274935,0.13738343717020796,-0.9643076304850922,0.3844280893148144
403,2,-0.04434540737174835,0.002450405595694871,-0.9990132181325556,1.0380715430757883
403,3,0.4224613214523249,0.09401491107131237,-0.901491925134002,2.3737715732431455
403,4,-0.6470886295549777,0.2792401180503928,-0.7094371993366575,5.172211871187519
403,5,0.09155670960026327,0.02471711855651959,-0.9954930570694543,1.3170104290133804
404,1,-0.2251726551104993,0.13653601087345613,-0.9647047382171009,0.9098331024267644
404,2,-0.0511548190738996,0.004166900198234971,-0.99868207261753,1.0380715430757883
404,3,0.37563029522721997,0.11215033409759716,-0.9199588385949098,3.31569243317137
404,4,-0.6283131355435441,0.27085712597797834,-0.7292865864339413,5.172211871187519
404,5,0.08986867235640973,0.026345048187332444,-0.9956051318081792,1.3294245206823754
405,1,-0.2235186044201875,0.13496607315251746,-0.9653101417349056,0.4764495030132747
405,2,-0.057954856863010384,0.005910864046504046,-0.9983017568336378,0.7213192827202886
405,3,0.3407835016229688,0.1255910758521,-0.931715338028646,2.5406921541031346
405,4,-0.6094429650314955,0.26133245315081904,-0.7485216738132859,4.906241979065724
405,5,0.08741094644463825,0.02794407993791731,-0.9957804316586656,1.1066651184502305
406,1,-0.22178481284692628,0.13240310339599445,-0.96606470544818,0.4734944653409095
406,2,-0.0689538745023397,0.007822998500265105,-0.9975891873111778,0.4272347607238028
406,3,0.2990089894136926,0.13746133274065672,-0.944297656391796,1.8168627149736096
406,4,-0.5850508442263165,0.24440932029929105,-0.7732913531796801,4.906241979065724
406,5,0.08408751676137813,0.02793610234216772,-0.9960667578102256,0.5884639423089199
407,1,-0.21927436261476685,0.1284110216124106,-0.9671759287998032,0.15161199846405335
407,2,-0.0754357293295918,0.008543224920843945,-0.9971141105251836,0.4272347607238028
407,3,0.26464161476401044,0.14269138789781682,-0.953731637914707,3.100044445318967
407,4,-0.5599180459024689,0.2268890989673487,-0.7968770880937791,5.705859109942957
407,5,0.0804247643170513,0.025154480859086174,-0.9964432386030104,0.2776031814776151
408,1,-0.217487855294528,0.1248907154657128,-0.968040005495424,0.26886953989137785
408,2,-0.08191248958492334,0.009280086884679038,-0.9965963665901532,0.8415359339206394
408,3,0.22206332487020314,0.14541883615870102,-0.9641272809244169,3.4676372569383047
408,4,-0.5333416931029015,0.207526754129853,-0.8200483606375029,5.5350463978087845
408,5,0.07753682491599936,0.021269322585245484,-0.9967626259856638,0.397512146309862
409,1,-0.215026504914095,0.1203708157402808,-0.9691617390639607,0.33624971180180385
409,2,-0.08464384707837128,0.00970639692978608,-0.996363946394946,0.9163036963967004
409,3,0.1943402852863336,0.14444544130418707,-0.9702409798666816,3.3938803430936124
409,4,-0.504413599259109,0.19295625308632208,-0.8416262116312208,5.5350463978087845
409,5,0.07275691067883376,0.016369298255507314,-0.9972153458230644,0.29750931246168044
410,1,-0.21250977493879247,0.11692852307400238,-0.9701377786703752,0.363310547639607
410,2,-0.08160593046388669,0.012001204953059834,-0.9965924281577808,0.9163036963967004
410,3,0.17011831449134612,0.1415771332145952,-0.9752002805137172,2.8621878907110454
410,4,-0.4746546718391032,0.17823756071847793,-0.8619363742685249,3.369653350960176
410,5,0.06812476607528245,0.01306493034929556,-0.9975912586988002,0.26316764986387325
411,1,-0.20898759685796564,0.11178111100311686,-0.9715086871033776,0.43679149095687375
411,2,-0.07856534845582559,0.014293866884697968,-0.9968064802900096,0.725297584991736
411,3,0.1516383081000964,0.13887812528981286,-0.978631055394776,1.633699998301546
411,4,-0.4443995695769926,0.16504611930499788,-0.8804934241279079,3.6348663740047606
411,5,0.06085778091801131,0.008588106956632143,-0.9981094546582374,0.5048518829051231
412,1,-0.2054894373750887,0.10614262897249699,-0.9728864018928359,0.7781672305767297
412,2,-0.07011775331831406,0.01980276106439216,-0.9973421746249208,1.0404250207513361
412,3,0.12410240990050052,0.13622558168115734,-0.9828738959729502,1.0637988623337111
412,4,-0.4120178264189224,0.14277206118678695,-0.8999208001318278,3.6348663740047606
412,5,0.05476065096212035,0.0035994808119337845,-0.998493057181056,0.6542658622604572
413,1,-0.20064789067655026,0.0999716387015775,-0.9745491931621466,0.5601358283582535
413,2,-0.06850665520423463,0.026395344547985915,-0.997301423309148,1.0404250207513361
413,3,0.1007841621006174,0.13466053079657947,-0.9857530770156488,0.8802878046558266
413,4,-0.3784328238213983,0.12090549753448325,-0.917698408990316,6.045074714626137
413,5,0.04818990748394025,-0.004385952477297461,-0.9988284721393004,0.743677801362449
414,1,-0.19678299947615385,0.0951792938385158,-0.9758162634934916,0.8101355642217386
414,2,-0.06689656702074387,0.03298773691060003,-0.997214399291125,1.1975300944317517
414,3,0.07088077285736967,0.13140833685359604,-0.9887909879409796,1.3588227314287853
414,4,-0.3503322677767333,0.09935634760361167,-0.9313407218969258,4.594588156919844
414,5,0.04339042557524268,-0.011686949277728443,-0.998989845054912,0.8810069253211896
415,1,-0.1918855361369269,0.09071393451936746,-0.977215921220227,0.6468437366286859
415,2,-0.07122598222466632,0.038048113432074704,-0.9967343263664721,0.8805777754544851
415,3,0.04849494035336319,0.12590010428916254,-0.9908568880282608,2.049926942171277
415,4,-0.3233073693070756,0.08709507541642435,-0.9422774476295009,4.594588156919844
415,5,0.03479738969156937,-0.020333771022471556,-0.9991875390447342,0.8375513684653602
416,1,-0.17894965944689728,0.08226070754108264,-0.9804132674362196,1.138864819530153
416,2,-0.07616738876781036,0.041204763327861264,-0.9962433632178208,0.8805777754544851
416,3,0.024116601467141056,0.1139763350726902,-0.9931907430636472,2.551914509700907
416,4,-0.295862838015612,0.07497225474059019,-0.9522837429457776,1.4787767809213632
416,5,0.0242900385545588,-0.026564073414566597,-0.9993519093147301,1.1275145587897628
417,1,-0.17127660781169585,0.0791050786821724,-0.982042083639948,1.094605912931707
417,2,-0.08111242936533766,0.04435005928339476,-0.995717799922406,0.3803251891068076
417,3,0.008888490924463147,0.1031298855133948,-0.9946281525016338,2.308981002390575
417,4,-0.2680182342543847,0.06014452820709348,-0.9615346875376382,1.2395524655763213
417,5,0.004712939496035818,-0.032977627826432314,-0.9994450191231254,1.4794881505272897
418,1,-0.15906820630810464,0.07496502692270121,-0.984417383838244,0.5961499952755838
418,2,-0.08157573449345393,0.046814787893126916,-0.9955671026521148,0.48100160548130605
418,3,-0.003131534901924896,0.09275664643139726,-0.995683851002374,8.068764866710316
418,4,-0.2454784543942324,0.04783798679257308,-0.968221047639083,1.2395524655763213
418,5,-0.0130143886497823,-0.03765252929385031,-0.99920623095538,1.8236060168214367
419,1,-0.1455279706437503,0.07286326347626915,-0.9866673878928536,1.5537024135517299
419,2,-0.07858964284316786,0.04932509375353997,-0.99568604250684,0.48100160548130605
419,3,-0.009722304309429395,0.08818993639839988,-0.9960562049225624,3.108555819558036
419,4,-0.2225293667164143,0.03596197110134305,-0.974262480090024,1.334796560837952
419,5,-0.03141531931223337,-0.04233663775387708,-0.9986093893318521,1.3291357284500207
420,1,-0.12656321858990782,0.0684710269384204,-0.9895926417466208,2.6369465333076096
420,2,-0.07560443563560428,0.05183725375989052,-0.9957896632146342,0.9397184181694587
420,3,-0.027915412415757613,0.09131682007194304,-0.9954305116662148,3.822898327882516
420,4,-0.20498462572477635,0.027389092618686755,-0.978381905102365,1.4381145347179596
420,5,-0.03907189796872663,-0.04576611364825426,-0.9981877720624556,2.041646150596301
421,1,-0.11379659200055027,0.06655890813662091,-0.9912720147098208,2.8769167500650696
421,2,-0.07249166141417952,0.054606801552570736,-0.9958730106664896,1.1264968520696008
421,3,-0.01163282767421818,0.09740835030469913,-0.995176478826722,2.6639985974200107
421,4,-0.17766405021387055,0.028376020816050826,-0.9836820757234742,8.562519181602221
421,5,-0.03936504234060823,-0.05079032976169166,-0.9979332276678968,2.632798428707688
422,1,-0.1027029778388524,0.06331609949785222,-0.9926948478341602,2.4026172248228623
422,2,-0.07336068608463298,0.05609170716177871,-0.9957268625733342,0.3003216097873141
422,3,0.0026611903014915287,0.09473003608339722,-0.9954994325795744,2.1187543649937175
422,4,-0.1566107540725359,0.03856409450655841,-0.9869072139617396,7.324570682193807
422,5,-0.03399341596803012,-0.05614523577822282,-0.997843829512096,2.722540486509032
423,1,-0.0981358165546465,0.05915585096520926,-0.9934133208597706,1.5320409622257523
423,2,-0.08752502146037841,0.056612359833314765,-0.9945523222691124,2.676563296146234
423,3,0.014373698282387132,0.07955939230863994,-0.996726538472198,3.323210990729707
423,4,-0.1353603409956422,0.023240689627057987,-0.990523783807132,7.324570682193807
423,5,-0.024072056990641917,-0.06421966537855033,-0.997645464028332,2.041034541828403
424,1,-0.0976074746777307,0.05484416822687888,-0.99371266780736,0.5815153842174264
424,2,-0.09374911024137936,0.05043980511660029,-0.9943173341491358,2.676563296146234
424,3,0.015292513835336294,0.06686176948376063,-0.9976450171754556,3.016764565300703
424,4,-0.11426229530071468,0.007558356171068348,-0.99342181024646,7.267426806973963
424,5,-0.01686405248267286,-0.0714395031162991,-0.997302391463016,1.5666472599394359
425,1,-0.09971286759729832,0.05184937968667989,-0.9936643635312601,0.2655078833648407
425,2,-0.0999479967587894,0.04424516310358628,-0.994008432850304,3.994889167590218
425,3,0.007946338853272217,0.060757517911463464,-0.9981209361593312,3.4748326389596613
425,4,-0.11353718432523455,-0.0015663753144055867,-0.9935325404359918,1.8423882383211116
425,5,-0.01009379081526205,-0.080452222683335,-0.9967073162351321,0.9039346181948966
426,1,-0.10423778496362616,0.04853019196519751,-0.9933676343733259,0.7572459326354284
426,2,-0.09818734012248108,0.0329005191780186,-0.9946240106526624,3.6008969020109443
426,3,0.0012825599969548762,0.05968972821320614,-0.998216209785708,3.0752803687172614
426,4,-0.12128371219633036,-0.0007413669817114069,-0.992617630392516,1.8423882383211116
426,5,-0.007318730955208981,-0.08550171422066118,-0.9963110838977968,0.8302453415492725
427,1,-0.10814461034166273,0.04581286177135825,-0.9930790066526982,1.1168165536590258
427,2,-0.08186506986911837,0.020167617442842026,-0.9964393395389264,3.6008969020109443
427,3,-0.006347224933496532,0.05871361473667185,-0.9982547364406756,2.245222172223176
427,4,-0.12902223133457305,8.762661800384985e-05,-0.9916417090629192,1.9623598630638652
427,5,-0.006173060394558767,-0.08852796956019518,-0.9960545515591488,1.413628652213032
428,1,-0.11190929662028087,0.04204609076396852,-0.9928285142050556,1.211621721231528
428,2,-0.06548976086462763,0.007448805443740401,-0.9978254770423296,1.83947953780238
428,3,-0.013600381594159022,0.05942281586374797,-0.9981402562861008,1.9133236090999364
428,4,-0.13675447175874866,-0.003685089134226924,-0.9905981077800904,1.393393030750729
428,5,-0.0064323920174297715,-0.08960840369955916,-0.995956330089558,1.496087701554329
429,1,-0.11334863566689547,0.03949563110055205,-0.992769995118164,0.9830085648898359
429,2,-0.04931069619973452,3.938652281710448e-05,-0.998783501557198,2.4716670424004046
429,3,-0.02267686332574987,0.0629869923756162,-0.997756681513572,1.3809127318985037
429,4,-0.142978493215316,-0.007315377861280919,-0.9896988025926,1.393393030750729
429,5,-0.008196707635620798,-0.0904288728749322,-0.9958692315630301,1.174855094858551
430,1,-0.11271523454648676,0.03660471490162174,-0.9929528614146541,0.7529526854100177
430,2,-0.04628378592224558,-0.0001257118458310308,-0.9989282937276344,2.4716670424004046
430,3,-0.02781641772918642,0.06531515232545433,-0.9974769614521416,0.5426109625197166
430,4,-0.1492351867229077,-0.010874095379434531,-0.9887419255037614,2.208011216348604
430,5,-0.010526388301588687,-0.09038718812139047,-0.9958510477287402,0.7076283169434748
431,1,-0.11074058041270468,0.03469648298978825,-0.993243563182874,0.40800648298380204
431,2,-0.043256392854610685,-0.0002928258009285145,-0.9990640000182679,2.628924781903406
431,3,-0.0302340527352867,0.06455746824917552,-0.9974559139516801,0.8522452310143381
431,4,-0.15354184092599493,-0.009083215335842209,-0.9881003888132408,2.471983666322588
431,5,-0.014726326482471522,-0.08958158451722949,-0.9958705331910735,0.291043425596612
432,1,-0.10680072706248032,0.03254049723790263,-0.993747853562654,0.02739977539288867
432,2,-0.05066851778454379,0.002361332931183943,-0.99871272262095,1.9711177884642144
432,3,-0.029188958343809062,0.06091133392756931,-0.9977163115256974,1.5760419374420727
432,4,-0.15378945480138598,-0.010542610570342855,-0.9880473985979475,2.471983666322588
432,5,-0.01838783517675766,-0.0890996015086146,-0.9958529902346518,0.27732277404641775
433,1,-0.10271096131944232,0.031284162319136125,-0.9942191626617932,0.5445645414821113
433,2,-0.07687019358357097,0.0052641187887701715,-0.997027174386463,0.6309511890740583
433,3,-0.026149005158029242,0.05472737168000246,-0.9981589066733858,1.3819665397281908
433,4,-0.15402954207161426,-0.012003144304631376,-0.9879933207412912,0.5928715300316432
433,5,-0.022618100701311344,-0.09182532372612437,-0.995518294685106,1.1755254146665148
434,1,-0.0941824794100672,0.02814549193437614,-0.9951569371010603,0.9291537648568755
434,2,-0.0863618233426392,0.002659347405408796,-0.9962602955456421,1.5879699206434288
434,3,-0.02524219463265821,0.046406171160664984,-0.99860357741228,0.8711987968252586
434,4,-0.15145933298134556,-0.015295829718868363,-0.9883451088633218,0.17780084736910082
434,5,-0.021165714452678636,-0.09606993232398264,-0.9951494832054552,1.4519747128719784
435,1,-0.09172186601198333,0.026243627045230863,-0.995438799997408,0.8067216688260864
435,2,-0.08451527036637091,-0.0009642014714293518,-0.9964217089325198,1.5879699206434288
435,3,-0.02721998023630356,0.0447033115943236,-0.9986293819800772,1.216897351389753
435,4,-0.14908991294250815,-0.016953467421543026,-0.9886782865803242,0.17780084736910082
435,5,-0.018930422131875003,-0.10038876935369903,-0.9947682098386058,1.3169122116576493
436,1,-0.09153404128848512,0.02467066273596181,-0.995496306801724,0.3286066711724941
436,2,-0.08267337398397973,-0.004590665882488389,-0.9965661432891346,1.4201233825169794
436,3,-0.030200661911279382,0.04461925343036663,-0.99854747355144,1.2242557740648992
436,4,-0.14671726935689594,-0.018608609339369545,-0.9890034161326909,0.5569538594127089
436,5,-0.016241256404443318,-0.10588734121183996,-0.994245513297168,1.02124312548487
437,1,-0.09289931796516653,0.02275379985577279,-0.9954154588070044,0.18081245972286877
437,2,-0.07517592271082375,-0.006874299546548543,-0.9971466583292508,0.5920395777725673
437,3,-0.03278998227476717,0.045597612128792715,-0.998421621706464,1.1024513643982607
437,4,-0.1457022065751747,-0.021346414858383955,-0.989098194595442,0.7154430720980538
437,5,-0.01462687415071381,-0.11028996137062033,-0.9937918354812759,0.58945862947249
438,1,-0.0945790553176774,0.02113159038500004,-0.9952930180369796,0.40709507468936035
438,2,-0.06765786198708436,-0.008141583997085521,-0.9976753730062308,0.5920395777725673
438,3,-0.03613219486879535,0.04671428725543269,-0.9982545468979088,0.755723190686473
438,4,-0.14685807914649565,-0.02339739185968753,-0.9888807340068384,0.7154430720980538
438,5,-0.014442813271893904,-0.11450079589492275,-0.993318088312232,0.41443889640343573
439,1,-0.0968994787149716,0.019568546310766658,-0.9951017735754398,0.5354725167722025
439,2,-0.0601348060026939,-0.00940225350776206,-0.9981459670436624,0.7408415266243579
439,3,-0.038712938276966806,0.0469835501484063,-0.998145254504142,0.5124546930276731
439,4,-0.14801908619094525,-0.025444741716663874,-0.9886570823287498,0.4453585711850675
439,5,-0.01544930714643594,-0.11584115910004415,-0.9931476329314622,0.9089879827786633
440,1,-0.0983608216363438,0.01860739669996244,-0.9949767613730792,0.6258118341050035
440,2,-0.05785984547586205,-0.01007182945690894,-0.9982738872550296,0.8820367408018589
440,3,-0.04121345117048765,0.04610323566317091,-0.998086078079544,0.42452014395251986
440,4,-0.15107778802333546,-0.026875530127260204,-0.9881564674481784,0.7304752675137604
440,5,-0.016935233850420055,-0.11500316459446308,-0.9932206898736298,1.1586879060427562
441,1,-0.09928901132815304,0.01759977545657416,-0.994903054340716,0.47578266535499825
441,2,-0.06002401451665562,-0.01161902328650246,-0.9981292405427241,0.8820367408018589
441,3,-0.04216271775186742,0.045048732077834136,-0.9980946396328522,0.294412646886964
441,4,-0.15318299067271735,-0.02738599896119204,-0.987818302564228,0.7304752675137604
441,5,-0.01817083223061969,-0.112973649616182,-0.993431840647948,1.1059234789607821
442,1,-0.09910920214370264,0.017044989540086514,-0.99493051966132,0.3003994315812679
442,2,-0.0621875207627962,-0.013166467000326657,-0.9979776479756264,0.48462208581819405
442,3,-0.0426018636022683,0.043315851000377374,-0.998152659294634,0.35093355606224397
442,4,-0.1552868303573488,-0.02789903369434536,-0.9874754182905536,0.652206675395394
442,5,-0.0199565284449349,-0.11007158964360614,-0.993723223823766,0.6496331161325862
443,1,-0.09784156812608014,0.016492524015398642,-0.995065345658468,0.05267460325852599
443,2,-0.06439291349843324,-0.015412745450730656,-0.99780561075021,0.41349050228412476
443,3,-0.04325824889772928,0.04164479748819281,-0.9981955725658862,0.21913307153080344
443,4,-0.1561916720675833,-0.02854407108860804,-0.987314268663204,0.652206675395394
443,5,-0.02143797619970274,-0.1086122500191622,-0.9938529693460072,0.15040450775927694
444,1,-0.09609541702551604,0.015945019321512433,-0.9952443676563468,0.23302935575232933
444,2,-0.06472997098691895,-0.017449366841766692,-0.99775020345348,0.41349050228412476
444,3,-0.04456342325405602,0.04136060277177274,-0.9981499831969112,0.43855569218203044
444,4,-0.15709575053878055,-0.029189698243136133,-0.9871519257542062,0.32303711384676975
444,5,-0.022648337750370204,-0.10881052044887343,-0.9938044795954196,0.7210234151353281
445,1,-0.09389042319682657,0.015279385272443168,-0.9954653041201934,0.3327144363007044
445,2,-0.06506763701986933,-0.01948588083239864,-0.9976905762780799,0.3053094667794512
445,3,-0.04568478063041118,0.041160706132975886,-0.9981075605750224,0.4209550842897928
445,4,-0.15676373773915558,-0.03010619819105981,-0.9871772619148341,0.12891125798817824
445,5,-0.022998821232878774,-0.11047257665255532,-0.9936130841695148,1.0588086680493916
446,1,-0.09244378540170192,0.014638593869401346,-0.9956103352027232,0.28580220615368407
446,2,-0.060876499417886386,-0.023509383866598343,-0.997868451388678,0.14745307211789238
446,3,-0.04679831327739452,0.0416298833248223,-0.9980365133787183,0.2627227099735498
446,4,-0.1560595961719241,-0.031885446802921644,-0.987232838389462,0.1433909728094184
446,5,-0.021248505532397183,-0.12051540428689685,-0.9924840577399621,0.198692645997969
447,1,-0.09142240205676128,0.012806795835652082,-0.99572988166476,0.06466223773515524
447,2,-0.0608647153940664,-0.024979802052884574,-0.9978334134672376,0.14745307211789238
447,3,-0.04715957559022088,0.04106680526422618,-0.9980428257768864,0.2754704620075037
447,4,-0.15620002243262285,-0.03236820141924196,-0.9871949837539328,0.1088766155633215
447,5,-0.020805923883552967,-0.121792652009077,-0.9923374743157714,0.33261501514489844
448,1,-0.09166282556597176,0.01264038016858595,-0.99570996438158,0.18279031501701776
448,2,-0.06085423084446729,-0.026450311894507788,-0.997796164963888,0.15792770325928718
448,3,-0.04773072654302882,0.040473509959255416,-0.9980398751956441,0.3593957254639558
448,4,-0.15666193737727896,-0.032533893211370436,-0.9871163047779896,0.1088766155633215
448,5,-0.02057547840656767,-0.12176519630298517,-0.99234562144377,0.6004929142326652
449,1,-0.09194785071790644,0.012525552469478576,-0.9956850217127164,0.21615355471331482
449,2,-0.060117020308204275,-0.02755207090858785,-0.997810974573844,0.15792770325928718
449,3,-0.04807861981892747,0.040291160726397664,-0.998030628697836,0.3250342109601941
449,4,-0.1571238386599654,-0.032699597051289546,-0.9870373473344288,0.23640619038570201
449,5,-0.02078597411759517,-0.12046381782093635,-0.9925000871397099,0.7203903323562084
450,1,-0.0920198752878944,0.012521098394307026,-0.9956784508303772,0.23569736394095622
450,2,-0.059380582241071074,-0.0286542103623222,-0.9978240730251202,0.18102675656185443
450,3,-0.04855912931487605,0.04021143778231223,-0.9980104958554076,0.35304371209006014
450,4,-0.1577741747091404,-0.032749525023415105,-0.9869320314209762,0.24548428200944789
450,5,-0.02125786943276006,-0.1184985314696002,-0.9927266100700814,0.4899305440331344
451,1,-0.0915200383371204,0.012612029336484644,-0.9957233749336912,0.13287803655028987
451,2,-0.05830700599145044,-0.029882954825266494,-0.997851403731976,0.18102675656185443
451,3,-0.049096499107938466,0.04055923933391268,-0.997970223593446,0.3870232866230777
451,4,-0.15838698764970982,-0.032707465684056906,-0.98683529448012,0.24548428200944789
451,5,-0.022155560575097655,-0.11744049113868073,-0.9928327619996352,0.24065525292060203
452,1,-0.090818724770205,0.0123635152680448,-0.9957906791988574,0.11048733042594515
452,2,-0.05723460617841461,-0.03111298196421898,-0.9978758204195536,0.2612395364764935
452,3,-0.05021194077091953,0.04126455586456925,-0.9978857696620902,0.4948152624801288
452,4,-0.15899975481141435,-0.03266539285953123,-0.9867381437803036,0.27838708939007295
452,5,-0.023253307101907275,-0.11688621631588955,-0.9928731111721876,0.2138155837700431
453,1,-0.08967146952706939,0.012208561709902864,-0.99589659418084,0.07607532726618182
453,2,-0.05698229877938455,-0.032097764556722266,-0.9978591295522032,0.2612395364764935
453,3,-0.05103368901247946,0.04186085169737891,-0.9978192349077472,0.35473103855888444
453,4,-0.1594698456187821,-0.032614097120135736,-0.986663909276478,0.21692434691196388
453,5,-0.023788529733060882,-0.11728348288487216,-0.9928134565118198,0.37634857511618086
454,1,-0.08858064171097972,0.012123788915790941,-0.9959951242414784,0.07734921136267268
454,2,-0.056731081261008336,-0.03308296965027749,-0.9978412060364916,0.0920311886185077
454,3,-0.0514298097347396,0.04249975980892695,-0.9977718824814964,0.23758337636951632
454,4,-0.15989770662817093,-0.032544249812528625,-0.9865970261927188,0.21692434691196388
454,5,-0.024251376103459173,-0.1184636679714618,-0.992662136952344,0.40156239220059
455,1,-0.0871337643064038,0.012015689197908163,-0.9961242146292959,0.13154226276755265
455,2,-0.05678277350613354,-0.03387950566668421,-0.9978115660071128,0.05567028825166537
455,3,-0.051533868694067855,0.04274306443411248,-0.9977561125830128,0.1378051741944075
455,4,-0.16032555521113162,-0.032474327387971236,-0.98652983189242,0.3097942298941436
455,5,-0.02408022105658892,-0.11950108402322585,-0.9925420120158344,0.29287329366731185
456,1,-0.08603828996878081,0.012159190885234455,-0.9962176319962446,0.13188661639857283
456,2,-0.056692654202226814,-0.034905503804873,-0.9977813278605971,0.05567028825166537
456,3,-0.051081441835316425,0.042911595866126764,-0.9977721283863455,0.08161200895350121
456,4,-0.160802583464841,-0.03228040634394238,-0.986458614830816,0.2796915140829218
456,5,-0.023819846907707144,-0.12012028954499722,-0.99247354634641,0.11833058825773124
457,1,-0.08488914597220495,0.012201157748066243,-0.9963157205630808,0.15765632838849228
457,2,-0.056604434253934785,-0.035931676523873905,-0.997749916965718,0.10356015057177655
457,3,-0.0507713895530196,0.04297284867406605,-0.9977853645732521,0.1089094306608576
457,4,-0.16091302070253558,-0.03217358740039773,-0.986444011009742,0.2796915140829218
457,5,-0.023605553555655277,-0.12017928456147978,-0.99247150863399,0.14825302142421218
458,1,-0.08417604356183833,0.012324764470402956,-0.996374714646408,0.12112981672230998
458,2,-0.055640175822879036,-0.036773019414620335,-0.997773506015418,0.11282219007519138
458,3,-0.05056109736163145,0.042938308334680375,-0.997797534511232,0.11349611827806198
458,4,-0.16102328509164365,-0.03206671672646272,-0.9864294831214564,0.16632915560095315
